date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:43	3752/3752	---M--	200	added ('OK')	application/javascript	etag:%225b2b47f2-ea8%22	https://www.cubictheme.ga/plugins/components/tiny-editable/mindmup-editabletable.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/tiny-editable/mindmup-editabletable.js	(from https://www.cubictheme.ga/cubic-html/editable-tables.html)
12:03:43	1276/1276	---M--	200	added ('OK')	application/javascript	etag:%225b2b47f2-4fc%22	https://www.cubictheme.ga/plugins/components/tiny-editable/numeric-input-example.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/tiny-editable/numeric-input-example.js	(from https://www.cubictheme.ga/cubic-html/editable-tables.html)
12:03:44	6429/6429	---M--	200	added ('OK')	application/javascript	etag:%225c00b122-191d%22	https://www.cubictheme.ga/cubic-html/js/morris-data.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/cubic-html/js/morris-data.js	(from https://www.cubictheme.ga/cubic-html/morris-chart.html)
12:03:44	12291/12291	---M--	200	added ('OK')	application/javascript	etag:%225c00b123-3003%22	https://www.cubictheme.ga/cubic-html/js/widget.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/cubic-html/js/widget.js	(from https://www.cubictheme.ga/cubic-html/widgets.html)
12:03:45	30546/30546	---M--	200	added ('OK')	application/javascript	etag:%225b2b469c-7752%22	https://www.cubictheme.ga/plugins/components/gmaps/gmaps.min.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/gmaps/gmaps.min.js	(from https://www.cubictheme.ga/cubic-html/map-google.html)
12:03:45	5668/5668	---M--	200	added ('OK')	application/javascript	etag:%225b2b469d-1624%22	https://www.cubictheme.ga/plugins/components/gmaps/jquery.gmaps.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/gmaps/jquery.gmaps.js	(from https://www.cubictheme.ga/cubic-html/map-google.html)
12:03:45	6578/6578	---M--	200	added ('OK')	text/css	etag:%225b2b47f5-19b2%22	https://www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-2.0.2.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-2.0.2.css	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:46	104822/104822	---M--	200	added ('OK')	application/javascript	etag:%225b2b47f6-19976%22	https://www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-2.0.2.min.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-2.0.2.min.js	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:47	104252/104252	---M--	200	added ('OK')	application/javascript	etag:%225b2b47fa-1973c%22	https://www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-world-mill-en.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-world-mill-en.js	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:47	114804/114804	---M--	200	added ('OK')	application/javascript	etag:%225b2b47f8-1c074%22	https://www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-in-mill.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-in-mill.js	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:47	112067/112067	---M--	200	added ('OK')	application/javascript	etag:%225b2b47f9-1b5c3%22	https://www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-us-aea-en.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-us-aea-en.js	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:47	62840/62840	---M--	200	added ('OK')	application/javascript	etag:%225b2b47f9-f578%22	https://www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-uk-mill-en.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-uk-mill-en.js	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:48	51928/51928	---M--	200	added ('OK')	application/javascript	etag:%225b2b47f7-cad8%22	https://www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-au-mill.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jquery-jvectormap-au-mill.js	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:48	2148/2148	---M--	200	added ('OK')	application/javascript	etag:%225b2b47fa-864%22	https://www.cubictheme.ga/plugins/components/vectormap/jvectormap.custom.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/vectormap/jvectormap.custom.js	(from https://www.cubictheme.ga/cubic-html/map-vector.html)
12:03:48	9111/9111	---M--	200	added ('OK')	application/javascript	etag:%225c00b122-2397%22	https://www.cubictheme.ga/cubic-html/js/jquery.PrintArea.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/cubic-html/js/jquery.PrintArea.js	(from https://www.cubictheme.ga/cubic-html/invoice.html)
12:03:49	3512/3512	---M--	200	added ('OK')	text/css	etag:%225b2b469a-db8%22	https://www.cubictheme.ga/plugins/components/gallery/css/animated-masonry-gallery.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/gallery/css/animated-masonry-gallery.css	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:50	924/924	---M--	200	added ('OK')	text/css	etag:%225b2b466b-39c%22	https://www.cubictheme.ga/plugins/components/fancybox/ekko-lightbox.min.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/fancybox/ekko-lightbox.min.css	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:50	70907/70907	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4810-114fb%22	https://www.cubictheme.ga/plugins/images/assets/studio1.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio1.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:50	78528/78528	---M--	200	added ('OK')	image/jpeg	etag:%225b2b47fd-132c0%22	https://www.cubictheme.ga/plugins/images/assets/landscape1.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape1.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:51	69206/69206	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4811-10e56%22	https://www.cubictheme.ga/plugins/images/assets/studio2.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio2.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:51	73974/73974	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481e-120f6%22	https://www.cubictheme.ga/plugins/images/assets/studio25.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio25.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:51	97781/97781	---M--	200	added ('OK')	image/jpeg	etag:%225b2b47fe-17df5%22	https://www.cubictheme.ga/plugins/images/assets/landscape2.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape2.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:52	67396/67396	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481f-10744%22	https://www.cubictheme.ga/plugins/images/assets/studio27.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio27.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:52	52611/52611	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4811-cd83%22	https://www.cubictheme.ga/plugins/images/assets/studio3.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio3.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:52	96084/96084	---M--	200	added ('OK')	image/jpeg	etag:%225b2b47fe-17754%22	https://www.cubictheme.ga/plugins/images/assets/landscape3.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape3.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:52	47170/47170	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481f-b842%22	https://www.cubictheme.ga/plugins/images/assets/studio26.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio26.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:53	43719/43719	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4812-aac7%22	https://www.cubictheme.ga/plugins/images/assets/studio4.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio4.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:53	90833/90833	---M--	200	added ('OK')	image/jpeg	etag:%225b2b47ff-162d1%22	https://www.cubictheme.ga/plugins/images/assets/landscape4.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape4.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:53	39100/39100	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4813-98bc%22	https://www.cubictheme.ga/plugins/images/assets/studio5.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio5.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:53	97297/97297	---M--	200	added ('OK')	image/jpeg	etag:%225b2b47ff-17c11%22	https://www.cubictheme.ga/plugins/images/assets/landscape5.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape5.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:53	44436/44436	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4813-ad94%22	https://www.cubictheme.ga/plugins/images/assets/studio6.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio6.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:54	98072/98072	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4800-17f18%22	https://www.cubictheme.ga/plugins/images/assets/landscape6.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape6.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:54	68759/68759	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4814-10c97%22	https://www.cubictheme.ga/plugins/images/assets/studio7.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio7.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:54	68368/68368	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4800-10b10%22	https://www.cubictheme.ga/plugins/images/assets/landscape7.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape7.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:54	76792/76792	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4815-12bf8%22	https://www.cubictheme.ga/plugins/images/assets/studio8.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio8.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:55	78528/78528	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4802-132c0%22	https://www.cubictheme.ga/plugins/images/assets/landscape8.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape8.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:55	84643/84643	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4816-14aa3%22	https://www.cubictheme.ga/plugins/images/assets/studio9.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio9.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:55	66543/66543	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4803-103ef%22	https://www.cubictheme.ga/plugins/images/assets/landscape9.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape9.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:55	60910/60910	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4816-edee%22	https://www.cubictheme.ga/plugins/images/assets/studio10.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio10.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:55	73946/73946	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4803-120da%22	https://www.cubictheme.ga/plugins/images/assets/landscape10.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape10.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:56	35933/35933	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4817-8c5d%22	https://www.cubictheme.ga/plugins/images/assets/studio11.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio11.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:56	51217/51217	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4804-c811%22	https://www.cubictheme.ga/plugins/images/assets/landscape11.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape11.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:56	44603/44603	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4817-ae3b%22	https://www.cubictheme.ga/plugins/images/assets/studio12.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio12.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:56	83969/83969	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4805-14801%22	https://www.cubictheme.ga/plugins/images/assets/landscape12.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape12.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:56	69447/69447	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4818-10f47%22	https://www.cubictheme.ga/plugins/images/assets/studio13.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio13.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:57	99162/99162	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4806-1835a%22	https://www.cubictheme.ga/plugins/images/assets/landscape13.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape13.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:57	76097/76097	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4818-12941%22	https://www.cubictheme.ga/plugins/images/assets/studio14.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio14.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:57	105852/105852	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4808-19d7c%22	https://www.cubictheme.ga/plugins/images/assets/landscape14.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape14.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:57	68413/68413	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481a-10b3d%22	https://www.cubictheme.ga/plugins/images/assets/studio15.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio15.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:58	53686/53686	---M--	200	added ('OK')	image/jpeg	etag:%225b2b4808-d1b6%22	https://www.cubictheme.ga/plugins/images/assets/landscape15.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape15.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:58	29704/29704	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481a-7408%22	https://www.cubictheme.ga/plugins/images/assets/studio16.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio16.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:58	85002/85002	---M--	200	added ('OK')	image/jpeg	etag:%225b2b480a-14c0a%22	https://www.cubictheme.ga/plugins/images/assets/landscape16.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape16.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:58	37903/37903	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481b-940f%22	https://www.cubictheme.ga/plugins/images/assets/studio17.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio17.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:58	62281/62281	---M--	200	added ('OK')	image/jpeg	etag:%225b2b480b-f349%22	https://www.cubictheme.ga/plugins/images/assets/landscape17.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape17.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:59	33613/33613	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481b-834d%22	https://www.cubictheme.ga/plugins/images/assets/studio18.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio18.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:59	47972/47972	---M--	200	added ('OK')	image/jpeg	etag:%225b2b480c-bb64%22	https://www.cubictheme.ga/plugins/images/assets/landscape18.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/landscape18.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:59	59155/59155	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481c-e713%22	https://www.cubictheme.ga/plugins/images/assets/studio19.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio19.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:59	49376/49376	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481c-c0e0%22	https://www.cubictheme.ga/plugins/images/assets/studio20.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio20.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:03:59	67848/67848	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481d-10908%22	https://www.cubictheme.ga/plugins/images/assets/studio21.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio21.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:04:00	59145/59145	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481d-e709%22	https://www.cubictheme.ga/plugins/images/assets/studio22.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio22.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:04:00	59252/59252	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481d-e774%22	https://www.cubictheme.ga/plugins/images/assets/studio23.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio23.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:04:00	75662/75662	---M--	200	added ('OK')	image/jpeg	etag:%225b2b481e-1278e%22	https://www.cubictheme.ga/plugins/images/assets/studio24.jpg	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/images/assets/studio24.jpg	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:04:00	1895/1895	---M--	200	added ('OK')	application/javascript	etag:%225b2b469b-767%22	https://www.cubictheme.ga/plugins/components/gallery/js/animated-masonry-gallery.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/gallery/js/animated-masonry-gallery.js	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:04:01	16045/16045	---M--	200	added ('OK')	application/javascript	etag:%225b2b469b-3ead%22	https://www.cubictheme.ga/plugins/components/gallery/js/jquery.isotope.min.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/gallery/js/jquery.isotope.min.js	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:04:01	12561/12561	---M--	200	added ('OK')	application/javascript	etag:%225b2b466c-3111%22	https://www.cubictheme.ga/plugins/components/fancybox/ekko-lightbox.min.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/fancybox/ekko-lightbox.min.js	(from https://www.cubictheme.ga/cubic-html/gallery.html)
12:04:01	24457/24457	---M--	200	added ('OK')	text/css	etag:%225b2b4575-5f89%22	https://www.cubictheme.ga/plugins/components/calendar/dist/fullcalendar.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/calendar/dist/fullcalendar.css	(from https://www.cubictheme.ga/cubic-html/calendar.html)
12:04:02	240427/240427	---M--	200	added ('OK')	application/javascript	etag:%225b2b4588-3ab2b%22	https://www.cubictheme.ga/plugins/components/calendar/jquery-ui.min.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/calendar/jquery-ui.min.js	(from https://www.cubictheme.ga/cubic-html/calendar.html)
12:04:02	95598/95598	---M--	200	added ('OK')	application/javascript	etag:%225b2b4577-1756e%22	https://www.cubictheme.ga/plugins/components/calendar/dist/fullcalendar.min.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/calendar/dist/fullcalendar.min.js	(from https://www.cubictheme.ga/cubic-html/calendar.html)
12:04:02	3795/3795	---M--	200	added ('OK')	application/javascript	etag:%225b2b4578-ed3%22	https://www.cubictheme.ga/plugins/components/calendar/dist/jquery.fullcalendar.js	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/calendar/dist/jquery.fullcalendar.js	(from https://www.cubictheme.ga/cubic-html/calendar.html)
12:04:02	201/201	---M--	200	added ('OK')	image/png	etag:%225b2b45ef-c9%22	https://www.cubictheme.ga/plugins/components/datatables/sort_both.png	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/datatables/sort_both.png	(from https://www.cubictheme.ga/plugins/components/datatables/jquery.dataTables.min.css)
12:04:03	160/160	---M--	200	added ('OK')	image/png	etag:%225b2b45ef-a0%22	https://www.cubictheme.ga/plugins/components/datatables/sort_asc.png	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/datatables/sort_asc.png	(from https://www.cubictheme.ga/plugins/components/datatables/jquery.dataTables.min.css)
12:04:03	158/158	---M--	200	added ('OK')	image/png	etag:%225b2b45f0-9e%22	https://www.cubictheme.ga/plugins/components/datatables/sort_desc.png	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/datatables/sort_desc.png	(from https://www.cubictheme.ga/plugins/components/datatables/jquery.dataTables.min.css)
12:04:03	148/148	---M--	200	added ('OK')	image/png	etag:%225b2b45ef-94%22	https://www.cubictheme.ga/plugins/components/datatables/sort_asc_disabled.png	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/datatables/sort_asc_disabled.png	(from https://www.cubictheme.ga/plugins/components/datatables/jquery.dataTables.min.css)
12:04:03	146/146	---M--	200	added ('OK')	image/png	etag:%225b2b45ef-92%22	https://www.cubictheme.ga/plugins/components/datatables/sort_desc_disabled.png	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/datatables/sort_desc_disabled.png	(from https://www.cubictheme.ga/plugins/components/datatables/jquery.dataTables.min.css)
12:04:04	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Mar%202019%2006:34:03%20GMT	https://www.cubictheme.ga/plugins/components/owl.carousel/owl.video.play.png	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/owl.carousel/owl.video.play.png	(from https://www.cubictheme.ga/plugins/components/owl.carousel/owl.carousel.min.css)
12:04:04	15355/15355	---M--	200	added ('OK')	image/png	etag:%225b2b46d7-3bfb%22	https://www.cubictheme.ga/plugins/components/ion-rangeslider/img/sprite-skin-modern.png	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/ion-rangeslider/img/sprite-skin-modern.png	(from https://www.cubictheme.ga/plugins/components/ion-rangeslider/css/ion.rangeSlider.skinModern.css)
12:04:04	14502/14502	---M--	200	added ('OK')	text/css	etag:%225b2b46bd-38a6%22	https://www.cubictheme.ga/plugins/components/icheck/skins/minimal/_all.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/icheck/skins/minimal/_all.css	(from https://www.cubictheme.ga/plugins/components/icheck/skins/all.css)
12:04:05	14359/14359	---M--	200	added ('OK')	text/css	etag:%225b2b46cb-3817%22	https://www.cubictheme.ga/plugins/components/icheck/skins/square/_all.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/icheck/skins/square/_all.css	(from https://www.cubictheme.ga/plugins/components/icheck/skins/all.css)
12:04:05	12541/12541	---M--	200	added ('OK')	text/css	etag:%225b2b46ae-30fd%22	https://www.cubictheme.ga/plugins/components/icheck/skins/flat/_all.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/icheck/skins/flat/_all.css	(from https://www.cubictheme.ga/plugins/components/icheck/skins/all.css)
12:04:05	20457/20457	---M--	200	added ('OK')	text/css	etag:%225b2b46b9-4fe9%22	https://www.cubictheme.ga/plugins/components/icheck/skins/line/_all.css	C:/Users/S%20Goutham/Desktop/project/cultural_fest%20admin/www.cubictheme.ga/plugins/components/icheck/skins/line/_all.css	(from https://www.cubictheme.ga/plugins/components/icheck/skins/all.css)
